Attributed Touch Time,Install Time,Event Time,Media Source,Channel,Campaign,Campaign ID,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL,Keyword ID,Store Reinstall,Device Download Time,Deeplink URL,OAID,Install App Store,Match Type,Contributor 1 Match Type,Contributor 2 Match Type,Contributor 3 Match Type,Device Category,Google Play Referrer,Google Play Click Time,Google Play Install Begin Time
26/04/20 11:21,27/04/20 11:07,27/04/20 11:07,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MZ,Aizawl,796007,None,27.56.26.105,FALSE,airtel,airtel,English,1587965871490-5806218994284484036,32c039de-ae89-4b51-8ea0-946daf3083b7,,,,,,android,OPPO-CPH1909,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1909 Build/O11019),,,,,48:58.0,,,,srn,,,,phone,,,
27/04/20 10:38,27/04/20 10:44,27/04/20 10:44,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Thoothukudi,628002,356007,157.51.86.159,FALSE,Jio 4G,Jio 4G,English,1587964440509-415706067408770019,bfb4c2a7-78e2-4b6c-b9d4-19fe477e5639,,,,,,android,samsung-SM-G615F,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-G615F Build/M1AJQ),,,,,13:51.0,,,,srn,,,,phone,,,
27/04/20 9:44,27/04/20 10:44,27/04/20 10:44,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,RJ,Udaipur,313038,356001,223.189.186.67,FALSE,airtel,airtel,English,1587964443212-7195382034176791431,9640321e-2dce-4d0e-8086-be4c26923b78,,,,,,android,vivo-vivo 1901,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1901 Build/PPR1.180610.011),,,,,46:04.0,,,,srn,,,,phone,,,
26/04/20 20:50,27/04/20 10:43,27/04/20 10:43,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Varanasi,221402,356010,47.9.103.37,FALSE,Jio 4G,Jio 4G,English,1587964398403-3411567413203203899,23f2fe00-4a9f-455c-b3a4-d2db7807e6e2,,,,,,android,OPPO-CPH1809,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1809 Build/OPM1.171019.026),,,,,27:36.0,,,,srn,,,,phone,,,
26/04/20 9:31,27/04/20 10:42,27/04/20 10:42,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,RJ,Sri Ganganagar,335001,356001,223.188.46.209,FALSE,airtel,airtel,English,1587964225596-8668034239364061814,4dac1d8f-0b06-457c-8701-90e68ded426d,,,,,,android,samsung-SM-A605G,8.0.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-A605G Build/R16NW),,,,,00:58.0,,,,srn,,,,phone,,,
27/04/20 10:26,27/04/20 10:42,27/04/20 10:42,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Dahod,389151,356008,157.32.154.162,FALSE,Jio 4G,Jio 4G,English,1587964343736-193175742725980351,1fdeec35-6e21-4f60-bab5-f1662f33b656,,,,,,android,xiaomi-Redmi Note 5 Pro,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; Redmi Note 5 Pro MIUI/V10.3.1.0.OEIMIXM),,,,,04:44.0,,,,srn,,,,phone,,,
26/04/20 21:41,27/04/20 10:42,27/04/20 10:42,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MP,Gwalior City,474009,None,117.228.171.92,FALSE,BSNL Mobile,BSNL Mobile,English,1587964289123-2197946195061728027,a1e13f26-f0da-49ba-aebd-0be3c3981677,,,,,,android,samsung-SM-J400F,8.0.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-J400F Build/R16NW),,,,,09:14.0,,,,srn,,,,phone,,,
27/04/20 10:21,27/04/20 10:41,27/04/20 10:41,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,WB,Ghugumali,734006,356003,47.11.175.184,FALSE,Jio 4G,Jio 4G,English,1587964311440-4054859398597897346,dce41e4f-a2dc-42fb-a62d-39135c2ea645,,,,,,android,realme-RMX1911,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1911 Build/PKQ1.190616.001),,,,,52:19.0,,,,srn,,,,phone,,,
26/04/20 20:52,27/04/20 10:41,27/04/20 10:41,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,DL,Delhi,110034,356001,42.111.21.174,FALSE,Vodafone IN,Vodafone IN,English,1587964290443-6821227784736654779,8a9670fb-a3f4-470a-ab3b-79d6122e01ce,,,,,,android,vivo-vivo 1803,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1803 Build/O11019),,,,,26:43.0,,,,srn,,,,phone,,,
26/04/20 10:08,27/04/20 10:41,27/04/20 10:41,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Surat,395001,356008,42.108.205.212,FALSE,Vodafone IN,Vodafone IN,English,1587964288799-650388329817349258,6997782f-e4fd-4e49-b0a6-d1697140eb5d,,,,,,android,OPPO-CPH1809,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1809 Build/OPM1.171019.026),,,,,00:22.0,,,,srn,,,,phone,,,
26/04/20 23:50,27/04/20 10:40,27/04/20 10:40,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Vadodara,390017,356008,27.61.179.37,FALSE,airtel,IND AirTel,English,1587964249775-9123903442339660785,7a1f8caa-c75f-4f24-b0ef-9c2baf380cd3,,,,,,android,OPPO-CPH1969,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1969 Build/PPR1.180610.011),,,,,28:12.0,,,,srn,,,,phone,,,
26/04/20 20:39,27/04/20 10:40,27/04/20 10:40,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Thane,421201,356002,116.73.74.213,TRUE,,,English,1587964076392-9160172623088494724,d49b37f1-52c6-49a9-8a89-2710fb7631f3,,,,,,android,Lenovo-Lenovo A7020a48,6,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 6.0; Lenovo A7020a48 Build/MRA58K),,,,,36:51.0,,,,srn,,,,phone,,,
27/04/20 10:27,27/04/20 10:40,27/04/20 10:40,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Tiruvannamalai,606754,356007,106.198.108.64,FALSE,airtel,airtel,English,1587964230732-8363136642207454684,cde51fac-996d-40ac-8886-332a6450a84f,,,,,,android,OPPO-CPH1893,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1893 Build/PKQ1.190414.001),,,,,59:32.0,,,,srn,,,,phone,,,
26/04/20 21:13,27/04/20 10:40,27/04/20 10:40,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Mumbai,400069,356002,49.33.152.11,TRUE,,,English,1587919283058-6742694918771775598,07a8170c-940d-4121-adce-14976296303c,,,,,,android,vivo-vivo 1716,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1716 Build/OPM1.171019.026),,,,,20:42.0,,,,srn,,,,phone,,,
27/04/20 10:37,27/04/20 10:39,27/04/20 10:39,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,WB,Hooghly,712246,356003,157.40.32.128,FALSE,Jio 4G,Jio 4G,English,1587964178883-5650425020327315375,84d898d4-95f6-4db9-8a58-48e389e718d0,,,,,,android,samsung-SM-J415F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-J415F Build/PPR1.180610.011),,,,,08:50.0,,,,srn,,,,phone,,,
27/04/20 8:32,27/04/20 10:39,27/04/20 10:39,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,RJ,Jaipur,303108,356001,27.63.112.22,FALSE,airtel,AIRTEL,English,1587964151189-8894133166161258401,30d8461f-04ad-4cc6-97e3-5052dbde57d8,,,,,,android,Redmi-Redmi Note 8 Pro,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 8 Pro MIUI/V11.0.4.0.PGGINXM),,,,,08:31.0,,,,srn,,,,phone,,,
27/04/20 10:37,27/04/20 10:38,27/04/20 10:38,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,HR,Thanesar Town,136118,356001,157.36.167.196,FALSE,Jio 4G,Jio 4G,English,1587964110812-7070289533116225575,8f99ff73-ca12-4ffb-a2c8-551aa5f1c7f4,,,,,,android,vivo-vivo 1714,7,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.0; vivo 1714 Build/NRD90M),,,,,08:06.0,,,,srn,,,,phone,,,
27/04/20 10:29,27/04/20 10:38,27/04/20 10:38,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Botad,380023,356008,106.66.56.23,FALSE,Idea,Idea,English,1587964109151-1453694743726394362,3f8811f8-6c57-46fa-883f-cce8e7d8f2e6,,,,,,android,TECNO-TECNO ID5a,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; TECNO ID5a Build/O11019),,,,,07:28.0,,,,srn,,,,phone,,,
27/04/20 10:36,27/04/20 10:38,27/04/20 10:38,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,TN,Coimbatore,641604,356007,106.211.236.99,FALSE,airtel,airtel,English,1587964084956-9049906105431879560,780fc64a-41fb-441a-93f6-557823dfa4bf,,,,,,android,samsung-SM-A505F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A505F Build/PPR1.180610.011),,,,,07:46.0,,,,srn,,,,phone,,,
26/04/20 22:08,27/04/20 10:37,27/04/20 10:37,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,CT,Bilaspur,495001,None,47.247.71.117,FALSE,JIO,Jio 4G,English,1587964040541-1791347062892102307,1ca9ea04-9995-4509-978a-a14b08984771,,,,,,android,Nokia-Nokia 3.1 Plus,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Nokia 3.1 Plus Build/PPR1.180610.011),,,,,03:05.0,,,,srn,,,,phone,,,
25/04/20 17:11,27/04/20 10:37,27/04/20 10:37,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Mau,276403,356010,47.8.165.229,FALSE,Jio 4G,Jio 4G,English,1587883612631-9025812646092444993,02341065-eeb4-4b01-8d98-125fe92471ca,,,,,,android,vivo-vivo 1803,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1803 Build/O11019),,,,,40:24.0,,,,srn,,,,phone,,,
27/04/20 10:33,27/04/20 10:36,27/04/20 10:36,FB,,Gujarat,,AS,IN,GJ,Bharuch,394120,356008,103.238.110.4,TRUE,Idea,Idea - Be Safe | Idea,English,1587964021817-6860160334005360146,ea5839a5-7879-48c9-9573-fcdfec60e395,,,,,,android,samsung-SM-G615F,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,7d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-G615F Build/M1AJQ),,https://app.appsflyer.com/cricketgames.hitwicket.strategy?pid=FB&c=Gujarat,,,05:18.0,,,,fingerprinting,,,,phone,,,
27/04/20 9:51,27/04/20 10:35,27/04/20 10:35,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Agra,282010,356010,49.14.138.108,FALSE,Idea,Idea - Be Safe,English,1587963939334-4968390948689742728,8aff26d5-0d61-45f1-a7cf-260105c0530f,,,,,,android,OPPO-CPH1819,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1819 Build/PPR1.180610.011),,,,,05:13.0,,,,srn,,,,phone,,,
26/04/20 22:20,27/04/20 10:35,27/04/20 10:35,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,KL,Malappuram,679322,None,137.97.245.12,FALSE,Vodafone IN,Vodafone IN,English,1587963908980-6207966920032280998,eb252619-4b34-43ff-b9cc-b7920b1a03a3,,,,,,android,motorola-Moto E (4) Plus,7.1.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.1; Moto E (4) Plus Build/NMA26.42-169),,,,,27:29.0,,,,srn,,,,phone,,,
26/04/20 20:50,27/04/20 10:35,27/04/20 10:35,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,PB,Ludhiana,141008,None,42.109.229.25,FALSE,Vodafone IN,Idea - Be Safe,English,1587963889103-1320466152814191501,18e783b9-f93c-4717-94e7-4cb5ad663f98,,,,,,android,Xiaomi-Redmi 5A,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; Redmi 5A MIUI/V10.3.2.0.OCKMIXM),,,,,21:49.0,,,,srn,,,,phone,,,
27/04/20 10:26,27/04/20 10:34,27/04/20 10:34,FB,,VIT,,AS,IN,OR,Cuttack,754200,None,117.237.237.157,FALSE,BSNL Mobile,BSNL Mobile,English,1587963859739-3161458440323302297,2a2853d3-d334-41cd-96ce-95cf828b04a6,,,,,,android,samsung-SM-G935F,8.0.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,7d,,,Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-G935F Build/R16NW),,https://app.appsflyer.com/cricketgames.hitwicket.strategy?pid=FB&c=VIT,,,03:03.0,,,,fingerprinting,,,,phone,,,
27/04/20 10:22,27/04/20 10:33,27/04/20 10:33,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Surat,395003,356008,157.32.78.12,FALSE,Jio 4G,Jio 4G,English,1587963819183-5458553860360769693,6fb71fbc-0e76-49d6-bf45-a2160740d783,,,,,,android,vivo-vivo 1723,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1723 Build/OPM1.171019.026),,,,,53:15.0,,,,srn,,,,phone,,,
26/04/20 22:40,27/04/20 10:32,27/04/20 10:32,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Lucknow,226004,356010,223.180.180.123,FALSE,airtel,Airtel,English,1587963769437-2954936982877445004,63def9ee-b896-471d-af4b-1f82a51759d9,,,,,,android,xiaomi-Redmi Note 7S,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 7S MIUI/V10.3.7.0.PFGINXM),,,,,44:06.0,,,,srn,,,,phone,,,
25/04/20 16:38,27/04/20 10:32,27/04/20 10:32,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,KL,Malappuram,679322,None,137.97.245.93,FALSE,Jio 4G,Jio 4G,English,1587963739455-6071994975652958014,477ecb45-a51c-471f-a1e8-4287cced82ed,,,,,,android,Realme-RMX1825,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1825 Build/PPR1.180610.011),,,,,05:19.0,,,,srn,,,,phone,,,
26/04/20 20:48,27/04/20 10:32,27/04/20 10:32,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MP,Indore,452007,None,47.247.84.70,FALSE,Jio 4G,Jio 4G,English,1587963730046-2162028837862341764,14b7b7a5-133f-4376-a2c3-5c10363d5477,,,,,,android,Xiaomi-Redmi 5A,7.1.2,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi 5A MIUI/V9.2.4.0.NCKMIEK),,,,,18:28.0,,,,srn,,,,phone,,,
27/04/20 10:04,27/04/20 10:32,27/04/20 10:32,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,AP,Chittoor,517640,356009,157.47.116.194,FALSE,Jio 4G,Jio 4G,English,1587962246361-4611524672918841784,fed8142c-da3c-4ac9-a2db-dbd46760dcce,,,,,,android,samsung-SM-J730GM,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-J730GM Build/PPR1.180610.011),,,,,34:48.0,,,,srn,,,,phone,,,
25/04/20 6:21,27/04/20 10:31,27/04/20 10:31,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,RJ,Jaipur,302002,356001,106.79.202.11,FALSE,Idea,Idea - Be Safe,English,1587962849617-4403735576713408150,37b64c67-cd6c-4365-89df-a08033b3d919,,,,,,android,Realme-RMX1827,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1827 Build/PPR1.180610.011),,,,,37:31.0,,,,srn,,,,phone,,,
27/04/20 10:23,27/04/20 10:30,27/04/20 10:30,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,AP,Kurnool,518221,356009,157.44.188.14,FALSE,!dea,!dea,English,1587963626606-225922149563920104,08d6a841-e2aa-4105-9f12-41bc3df40f2d,,,,,,android,motorola-Moto E (4) Plus,7.1.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.1; Moto E (4) Plus Build/NMA26.42-169),,,,,57:04.0,,,,srn,,,,phone,,,
27/04/20 10:10,27/04/20 10:29,27/04/20 10:29,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Nagpur City,440027,None,223.178.152.187,FALSE,airtel,airtel,English,1587963548819-3870457413387830701,af0c82dc-9514-4ac2-87d8-1778879333d1,,,,,,android,Xiaomi-Redmi 4A,6.0.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 6.0.1; Redmi 4A MIUI/V8.5.5.0.MCCMIED),,,,,42:19.0,,,,srn,,,,phone,,,
27/04/20 8:21,27/04/20 10:29,27/04/20 10:29,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Botad,380014,356008,157.32.251.120,FALSE,Jio 4G,JIO 4G,English,1587963542129-178191705666265053,ff89ed24-452d-4937-8042-af0e172ce572,,,,,,android,OPPO-CPH1729,7.1.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.1; CPH1729 Build/N6F26Q),,,,,51:30.0,,,,srn,,,,phone,,,
27/04/20 10:27,27/04/20 10:29,27/04/20 10:29,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,AP,Guntur,522003,356009,223.237.48.192,FALSE,Jio 4G,Jio 4G,English,1587963541568-1955733756867648174,7e4cf844-ea96-447d-8602-920c6d945ff5,,,,,,android,samsung-SM-A305F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A305F Build/PPR1.180610.011),,,,,58:40.0,,,,srn,,,,phone,,,
27/04/20 10:21,27/04/20 10:27,27/04/20 10:27,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TR,Tripureswari Colony,799013,None,157.51.21.50,FALSE,Jio 4G,JIO 4G,English,1587963470978-730824307429716777,5d097e67-6169-4bc5-bf13-1be980f43748,,,,,,android,OPPO-CPH1729,7.1.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.1; CPH1729 Build/N6F26Q),,,,,55:30.0,,,,srn,,,,phone,,,
26/04/20 22:35,27/04/20 10:27,27/04/20 10:27,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UT,Dehradun,248001,None,139.167.104.95,FALSE,Jio 4G,Jio 4G,English,1587963447067-6248225861223527760,ed876f33-339f-4028-b9e9-5168fa904ccf,,,,,,android,motorola-Moto G (5) Plus,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; Moto G (5) Plus Build/OPS28.85-17-6-2),,,,,54:17.0,,,,srn,,,,phone,,,
26/04/20 22:13,27/04/20 10:26,27/04/20 10:26,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,RJ,Kota,324006,356001,157.47.203.171,FALSE,Jio 4G,Jio 4G,English,1587963388957-4587746185542201896,9e96c05c-ab27-43da-9980-1f8f8aa6e150,,,,,,android,vivo-vivo 1726,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1726 Build/O11019),,,,,46:40.0,,,,srn,,,,phone,,,
27/04/20 10:18,27/04/20 10:26,27/04/20 10:26,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,CT,Fekari,491107,None,117.233.85.195,FALSE,BSNL Mobile,BSNL Mobile,English,1587963371541-1750562206230487805,7651f369-2543-4602-b896-9418e114ba12,,,,,,android,vivo-vivo 1902,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1902 Build/PPR1.180610.011),,,,,50:30.0,,,,srn,,,,phone,,,
26/04/20 6:48,27/04/20 10:24,27/04/20 10:24,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,WB,Calcutta,700046,356003,223.191.20.28,FALSE,airtel,Airtel,English,1587866034134-3949521647154581143,8be4c5a2-986d-4680-bf73-56917bf4d9cf,,,,,,android,Realme-RMX1825,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1825 Build/PPR1.180610.011),,,,,19:48.0,,,,srn,,,,phone,,,
